Color | Prmt. Choose Indicator,Color | Prmt. Ticket Type,created_date,Current Date,Filter | Choose Indicator,Filter | Measure Nominal Numbers,Filter | Month Name,Filter | Prmt. Change Table,Filter | Selected Month Parameter,Filter | Year,Group | Range of Open Days,Group | Satisfaction Score,Group | Ticket Status,issue_category,owner_group,Prmt | Change Header,requestor_fname,requestor_lname,severity,statisfaction_score,Text | 1,Text | 2,Text | 3,Text | 4,Text | Complete Name,Text | Prmt. Change Table,Text | Severity Correct,ticket status,ticket_number,ticket_type,# Open Tickets,# Resolved Tickets,# Unknow SatisfactionTickets,# Waiting for Requester,% Engagement Feedback Score,% Open Days vs. Target,% Satisfaction,% Satisfaction vs.Target,"Color | Dispersion Satisfaction vs, Open Days",Color | Negative |  Open Day vs. Target,Color | Negative | % Satisfied vs. Target,Color | Positive | % Open Day vs. Target,Color | Positive | % Satisfied vs. Target,days_open,Format | Nominal Numbers Prmt. Indicator,Format | Percent Numbers Prmt. Indicator,Prmt | Choose Indicator
1,0,30-08-2020,24-09-2025,True,True,August,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Security,Unassigned,Jeane,Rottgers,0 - Unassigned,0 - Unknown,1,2,3,4,Jeane Rottgers,Waiting,Unassigned,Open,844-644415-1029-8-M,Issue,1,0,1,0,100.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,0,27-04-2020,24-09-2025,True,True,April,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Security,Unassigned,Casey,Keasey,0 - Unassigned,0 - Unknown,1,2,3,4,Casey Keasey,Waiting,Unassigned,Open,614-950385-2904-9-H,Issue,1,0,1,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,0,11-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Security,Unassigned,Barbie,Mainz,0 - Unassigned,0 - Unknown,1,2,3,4,Barbie Mainz,Waiting,Unassigned,Open,668-094732-8483-9-H,Issue,1,0,1,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,0,06-05-2020,24-09-2025,True,True,May,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Weber,Bottomore,0 - Unassigned,0 - Unknown,1,2,3,4,Weber Bottomore,Waiting,Unassigned,Open,543-082188-7194-5-Z,Issue,1,0,1,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,0,31-07-2020,24-09-2025,True,True,July,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Cleavland,Corrett,0 - Unassigned,0 - Unknown,1,2,3,4,Cleavland Corrett,Waiting,Unassigned,Open,074-929749-6419-7-H,Issue,1,0,1,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,0,27-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Raina,Kendred,0 - Unassigned,0 - Unknown,1,2,3,4,Raina Kendred,Waiting,Unassigned,Open,170-143040-7259-9-H,Issue,1,0,1,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,0,16-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Rina,Caveau,0 - Unassigned,0 - Unknown,1,2,3,4,Rina Caveau,Waiting,Unassigned,Open,528-938653-6995-9-K,Issue,1,0,1,0,100.0%,80.0%,0.0%,-1,False,,-100.0%,+80.0%,,27,1,,1
1,0,30-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Farleigh,Whitlam,0 - Unassigned,0 - Unknown,1,2,3,4,Farleigh Whitlam,Waiting,Unassigned,Open,613-889383-9930-3-T,Issue,1,0,1,0,100.0%,80.0%,0.0%,-1,False,,-100.0%,+80.0%,,27,1,,1
1,0,24-05-2020,24-09-2025,True,True,May,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Catherine,Jonas,0 - Unassigned,0 - Unknown,1,2,3,4,Catherine Jonas,Waiting,Unassigned,Open,500-696911-4218-5-P,Issue,1,0,1,0,100.0%,86.7%,0.0%,-1,False,,-100.0%,+86.7%,,28,1,,1
1,0,28-09-2020,24-09-2025,True,True,September,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Pearce,Besnard,0 - Unassigned,0 - Unknown,1,2,3,4,Pearce Besnard,Waiting,Unassigned,Open,071-859992-8758-6-Z,Issue,1,0,1,0,100.0%,86.7%,0.0%,-1,False,,-100.0%,+86.7%,,28,1,,1
1,0,16-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Merrie,Pettengell,0 - Unassigned,0 - Unknown,1,2,3,4,Merrie Pettengell,Waiting,Unassigned,Open,353-250231-6733-3-G,Issue,1,0,1,0,100.0%,86.7%,0.0%,-1,False,,-100.0%,+86.7%,,28,1,,1
1,0,24-06-2020,24-09-2025,True,True,June,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Kris,Dollin,0 - Unassigned,0 - Unknown,1,2,3,4,Kris Dollin,Waiting,Unassigned,Open,090-604010-7940-6-B,Issue,1,0,1,0,100.0%,93.3%,0.0%,-1,False,,-100.0%,+93.3%,,29,1,,1
1,0,31-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Oran,Mattys,0 - Unassigned,0 - Unknown,1,2,3,4,Oran Mattys,Waiting,Unassigned,Open,936-617868-1898-8-X,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,07-08-2020,24-09-2025,True,True,August,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Camilla,Wretham,0 - Unassigned,0 - Unknown,1,2,3,4,Camilla Wretham,Waiting,Unassigned,Open,345-291391-4711-2-U,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,15-08-2020,24-09-2025,True,True,August,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Heinrik,O'Kinedy,0 - Unassigned,0 - Unknown,1,2,3,4,Heinrik O'Kinedy,Waiting,Unassigned,Open,542-461231-8518-7-V,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,25-09-2020,24-09-2025,True,True,September,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Kristian,Pardoe,0 - Unassigned,0 - Unknown,1,2,3,4,Kristian Pardoe,Waiting,Unassigned,Open,122-487932-8114-7-M,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,29-09-2020,24-09-2025,True,True,September,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Security,Unassigned,Thorndike,Roe,0 - Unassigned,0 - Unknown,1,2,3,4,Thorndike Roe,Waiting,Unassigned,Open,118-987783-1903-7-O,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,01-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Chancey,Karpmann,0 - Unassigned,0 - Unknown,1,2,3,4,Chancey Karpmann,Waiting,Unassigned,Open,885-080298-0912-2-K,Issue,1,0,1,0,100.0%,106.7%,0.0%,-1,False,,-100.0%,+106.7%,,31,1,,1
1,0,04-04-2020,24-09-2025,True,True,April,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Cam,Ganing,0 - Unassigned,0 - Unknown,1,2,3,4,Cam Ganing,Waiting,Unassigned,Open,620-584838-2424-8-H,Issue,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
1,0,14-04-2020,24-09-2025,True,True,April,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Willi,MacDonell,0 - Unassigned,0 - Unknown,1,2,3,4,Willi MacDonell,Waiting,Unassigned,Open,695-226742-8696-6-O,Issue,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
1,0,31-05-2020,24-09-2025,True,True,May,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Hobie,Pirdy,0 - Unassigned,0 - Unknown,1,2,3,4,Hobie Pirdy,Waiting,Unassigned,Open,400-540091-6310-3-B,Issue,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,0,08-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Ignatius,Humpherston,0 - Unassigned,0 - Unknown,1,2,3,4,Ignatius Humpherston,Waiting,Unassigned,Open,578-811587-2908-6-O,Issue,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,0,14-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Josi,Somerfield,0 - Unassigned,0 - Unknown,1,2,3,4,Josi Somerfield,Waiting,Unassigned,Open,088-016033-4140-0-F,Issue,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,0,01-09-2020,24-09-2025,True,True,September,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Emanuele,Curran,0 - Unassigned,0 - Unknown,1,2,3,4,Emanuele Curran,Waiting,Unassigned,Open,923-916905-6703-3-H,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,17-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Corbie,Dougharty,0 - Unassigned,0 - Unknown,1,2,3,4,Corbie Dougharty,Waiting,Unassigned,Open,872-958164-1999-3-Q,Issue,1,0,1,0,100.0%,133.3%,0.0%,-1,False,,-100.0%,+133.3%,,35,1,,1
1,0,11-05-2020,24-09-2025,True,True,May,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Caz,Brewin,0 - Unassigned,0 - Unknown,1,2,3,4,Caz Brewin,Waiting,Unassigned,Open,589-515966-8708-8-E,Issue,1,0,1,0,100.0%,133.3%,0.0%,-1,False,,-100.0%,+133.3%,,35,1,,1
1,0,21-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Eula,Ding,0 - Unassigned,0 - Unknown,1,2,3,4,Eula Ding,Waiting,Unassigned,Open,266-757145-1565-9-Y,Issue,1,0,1,0,100.0%,133.3%,0.0%,-1,False,,-100.0%,+133.3%,,35,1,,1
1,0,28-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Security,Unassigned,Amby,Fochs,0 - Unassigned,0 - Unknown,1,2,3,4,Amby Fochs,Waiting,Unassigned,Open,859-926157-5770-5-E,Issue,1,0,1,0,100.0%,133.3%,0.0%,-1,False,,-100.0%,+133.3%,,35,1,,1
1,0,08-04-2020,24-09-2025,True,True,April,False,True,2020,35+ Days,Unknown,Open,Access/Login,Security,Unassigned,Niven,Cantillon,0 - Unassigned,0 - Unknown,1,2,3,4,Niven Cantillon,Waiting,Unassigned,Open,684-953246-3548-1-M,Issue,1,0,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,0,27-03-2020,24-09-2025,True,True,March,False,True,2020,35+ Days,Unknown,Open,Access/Login,Security,Unassigned,Gustavo,Birtley,0 - Unassigned,0 - Unknown,1,2,3,4,Gustavo Birtley,Waiting,Unassigned,Open,142-727463-7545-8-I,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,29-06-2020,24-09-2025,True,True,June,False,True,2020,35+ Days,Unknown,Open,Access/Login,Security,Unassigned,Sondra,Eallis,0 - Unassigned,0 - Unknown,1,2,3,4,Sondra Eallis,Waiting,Unassigned,Open,065-710206-0682-6-F,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,06-09-2020,24-09-2025,True,True,September,False,True,2020,35+ Days,Unknown,Open,Access/Login,Security,Unassigned,Howey,Castellaccio,0 - Unassigned,0 - Unknown,1,2,3,4,Howey Castellaccio,Waiting,Unassigned,Open,485-434539-1445-5-Y,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,26-09-2020,24-09-2025,True,True,September,False,True,2020,1-5 Days,Unknown,Open,Access/Login,Software,Unassigned,Ellen,Klejna,0 - Unassigned,0 - Unknown,1,2,3,4,Ellen Klejna,Waiting,Unassigned,Open,320-131303-5520-9-L,Issue,1,0,1,0,100.0%,-93.3%,0.0%,-1,False,--93.3%,-100.0%,,,1,1,,1
1,0,06-04-2020,24-09-2025,True,True,April,False,True,2020,1-5 Days,Unknown,Open,Access/Login,Software,Unassigned,Hermione,Floodgate,0 - Unassigned,0 - Unknown,1,2,3,4,Hermione Floodgate,Waiting,Unassigned,Open,357-184865-5513-3-W,Issue,1,0,1,0,100.0%,-86.7%,0.0%,-1,False,--86.7%,-100.0%,,,2,1,,1
1,0,08-04-2020,24-09-2025,True,True,April,False,True,2020,1-5 Days,Unknown,Open,Access/Login,Software,Unassigned,Derron,Mallock,0 - Unassigned,0 - Unknown,1,2,3,4,Derron Mallock,Waiting,Unassigned,Open,465-646985-9659-3-Q,Issue,1,0,1,0,100.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,0,08-05-2020,24-09-2025,True,True,May,False,True,2020,1-5 Days,Unknown,Open,Access/Login,Software,Unassigned,Worthington,Linskill,0 - Unassigned,0 - Unknown,1,2,3,4,Worthington Linskill,Waiting,Unassigned,Open,079-957882-6334-7-B,Issue,1,0,1,0,100.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,0,12-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Unknown,Open,Access/Login,Software,Unassigned,Armand,Raper,0 - Unassigned,0 - Unknown,1,2,3,4,Armand Raper,Waiting,Unassigned,Open,147-105493-6394-1-P,Issue,1,0,1,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,0,04-10-2020,24-09-2025,True,True,October,False,True,2020,6-10 Days,Unknown,Open,Access/Login,Software,Unassigned,Vinni,Cammis,0 - Unassigned,0 - Unknown,1,2,3,4,Vinni Cammis,Waiting,Unassigned,Open,945-285703-6764-7-C,Issue,1,0,1,0,100.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,0,09-08-2020,24-09-2025,True,True,August,False,True,2020,6-10 Days,Unknown,Open,Access/Login,Software,Unassigned,Tyrus,Krolak,0 - Unassigned,0 - Unknown,1,2,3,4,Tyrus Krolak,Waiting,Unassigned,Open,517-905625-0686-6-A,Issue,1,0,1,0,100.0%,-40.0%,0.0%,-1,False,--40.0%,-100.0%,,,9,1,,1
1,0,14-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,Unassigned,Babara,Budd,0 - Unassigned,0 - Unknown,1,2,3,4,Babara Budd,Waiting,Unassigned,Open,917-684630-8465-2-R,Issue,1,0,1,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,0,29-08-2020,24-09-2025,True,True,August,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,Unassigned,Cesya,Pideon,0 - Unassigned,0 - Unknown,1,2,3,4,Cesya Pideon,Waiting,Unassigned,Open,368-638664-1259-0-H,Issue,1,0,1,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,0,29-08-2020,24-09-2025,True,True,August,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,Unassigned,Carey,Mixer,0 - Unassigned,0 - Unknown,1,2,3,4,Carey Mixer,Waiting,Unassigned,Open,804-606781-5215-6-C,Issue,1,0,1,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,0,13-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Unknown,Open,Access/Login,Software,Unassigned,Hadrian,Allsep,0 - Unassigned,0 - Unknown,1,2,3,4,Hadrian Allsep,Waiting,Unassigned,Open,770-542989-4697-9-V,Issue,1,0,1,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,0,08-07-2020,24-09-2025,True,True,July,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Alwin,Caro,0 - Unassigned,0 - Unknown,1,2,3,4,Alwin Caro,Waiting,Unassigned,Open,045-475152-5788-3-K,Issue,1,0,1,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,0,25-08-2020,24-09-2025,True,True,August,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Christoffer,Huntall,0 - Unassigned,0 - Unknown,1,2,3,4,Christoffer Huntall,Waiting,Unassigned,Open,846-741643-3462-8-R,Issue,1,0,1,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,0,09-07-2020,24-09-2025,True,True,July,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Susy,Wallman,0 - Unassigned,0 - Unknown,1,2,3,4,Susy Wallman,Waiting,Unassigned,Open,189-148997-7048-2-K,Issue,1,0,1,0,100.0%,20.0%,0.0%,-1,False,,-100.0%,+20.0%,,18,1,,1
1,0,31-07-2020,24-09-2025,True,True,July,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Jeanne,Messer,0 - Unassigned,0 - Unknown,1,2,3,4,Jeanne Messer,Waiting,Unassigned,Open,789-603971-1330-2-E,Issue,1,0,1,0,100.0%,20.0%,0.0%,-1,False,,-100.0%,+20.0%,,18,1,,1
1,0,21-03-2020,24-09-2025,True,True,March,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Poul,Tams,0 - Unassigned,0 - Unknown,1,2,3,4,Poul Tams,Waiting,Unassigned,Open,874-559526-1667-9-L,Issue,1,0,1,0,100.0%,26.7%,0.0%,-1,False,,-100.0%,+26.7%,,19,1,,1
1,0,18-10-2020,24-09-2025,True,True,October,False,True,2020,16-20 Days,Unknown,Open,Access/Login,Software,Unassigned,Tawnya,Postlewhite,0 - Unassigned,0 - Unknown,1,2,3,4,Tawnya Postlewhite,Waiting,Unassigned,Open,076-990101-0871-8-K,Issue,1,0,1,0,100.0%,33.3%,0.0%,-1,False,,-100.0%,+33.3%,,20,1,,1
1,0,02-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Software,Unassigned,Dwain,Agott,0 - Unassigned,0 - Unknown,1,2,3,4,Dwain Agott,Waiting,Unassigned,Open,812-067615-2604-5-O,Issue,1,0,1,0,100.0%,53.3%,0.0%,-1,False,,-100.0%,+53.3%,,23,1,,1
1,0,17-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Software,Unassigned,Ryan,Reichartz,0 - Unassigned,0 - Unknown,1,2,3,4,Ryan Reichartz,Waiting,Unassigned,Open,214-777192-8486-7-U,Issue,1,0,1,0,100.0%,53.3%,0.0%,-1,False,,-100.0%,+53.3%,,23,1,,1
1,0,06-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Software,Unassigned,Cathleen,Braisted,0 - Unassigned,0 - Unknown,1,2,3,4,Cathleen Braisted,Waiting,Unassigned,Open,553-722728-8081-9-W,Issue,1,0,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,0,03-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Unknown,Open,Access/Login,Software,Unassigned,Vonnie,Penrice,0 - Unassigned,0 - Unknown,1,2,3,4,Vonnie Penrice,Waiting,Unassigned,Open,101-149542-4401-5-C,Issue,1,0,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,0,02-10-2020,24-09-2025,True,True,October,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Software,Unassigned,Casi,Fullard,0 - Unassigned,0 - Unknown,1,2,3,4,Casi Fullard,Waiting,Unassigned,Open,633-299905-6750-6-X,Issue,1,0,1,0,100.0%,80.0%,0.0%,-1,False,,-100.0%,+80.0%,,27,1,,1
1,0,16-05-2020,24-09-2025,True,True,May,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Software,Unassigned,Alic,Dhenin,0 - Unassigned,0 - Unknown,1,2,3,4,Alic Dhenin,Waiting,Unassigned,Open,958-646539-4455-3-X,Issue,1,0,1,0,100.0%,93.3%,0.0%,-1,False,,-100.0%,+93.3%,,29,1,,1
1,0,07-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Unknown,Open,Access/Login,Software,Unassigned,Ivor,Mander,0 - Unassigned,0 - Unknown,1,2,3,4,Ivor Mander,Waiting,Unassigned,Open,722-555327-1129-1-G,Issue,1,0,1,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,0,29-06-2020,24-09-2025,True,True,June,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Software,Unassigned,Bonnibelle,Anwyl,0 - Unassigned,0 - Unknown,1,2,3,4,Bonnibelle Anwyl,Waiting,Unassigned,Open,888-573788-8184-1-N,Issue,1,0,1,0,100.0%,113.3%,0.0%,-1,False,,-100.0%,+113.3%,,32,1,,1
1,0,07-08-2020,24-09-2025,True,True,August,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Software,Unassigned,Juditha,Scammell,0 - Unassigned,0 - Unknown,1,2,3,4,Juditha Scammell,Waiting,Unassigned,Open,505-228463-8746-3-M,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,21-09-2020,24-09-2025,True,True,September,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Software,Unassigned,Gerry,Goldis,0 - Unassigned,0 - Unknown,1,2,3,4,Gerry Goldis,Waiting,Unassigned,Open,007-406490-5157-3-A,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,11-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Unknown,Open,Access/Login,Software,Unassigned,Claudine,Broderick,0 - Unassigned,0 - Unknown,1,2,3,4,Claudine Broderick,Waiting,Unassigned,Open,748-663206-6231-0-O,Issue,1,0,1,0,100.0%,126.7%,0.0%,-1,False,,-100.0%,+126.7%,,34,1,,1
1,0,29-06-2020,24-09-2025,True,True,June,False,True,2020,35+ Days,Unknown,Open,Access/Login,Software,Unassigned,Daniele,Sharman,0 - Unassigned,0 - Unknown,1,2,3,4,Daniele Sharman,Waiting,Unassigned,Open,961-193519-2423-8-W,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,17-07-2020,24-09-2025,True,True,July,False,True,2020,35+ Days,Unknown,Open,Access/Login,Software,Unassigned,Tomasina,Damiata,0 - Unassigned,0 - Unknown,1,2,3,4,Tomasina Damiata,Waiting,Unassigned,Open,708-534654-3100-7-E,Issue,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,0,12-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Unknown,Resolved,Access/Login,Networking,Unassigned,Remy,Greveson,0 - Unassigned,0 - Unknown,1,2,3,4,Remy Greveson,Waiting,Unassigned,Resolved,669-335021-2824-1-X,Issue,0,1,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,11-04-2020,24-09-2025,True,True,April,False,True,2020,21-25 Days,Unknown,Resolved,Access/Login,Networking,Unassigned,Pietra,Yellop,0 - Unassigned,0 - Unknown,1,2,3,4,Pietra Yellop,Waiting,Unassigned,Resolved,231-533178-6818-1-T,Issue,0,1,1,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,0,20-10-2020,24-09-2025,True,True,October,False,True,2020,35+ Days,Unknown,Resolved,Access/Login,Networking,Unassigned,Carmel,Bunnell,0 - Unassigned,0 - Unknown,1,2,3,4,Carmel Bunnell,Waiting,Unassigned,Resolved,873-570099-0341-3-T,Issue,0,1,1,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,0,04-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Ag,Beadman,0 - Unassigned,0 - Unknown,1,2,3,4,Ag Beadman,Waiting,Unassigned,Resolved,916-146236-4867-9-I,Issue,0,1,1,0,100.0%,-80.0%,0.0%,-1,False,--80.0%,-100.0%,,,3,1,,1
1,0,23-06-2020,24-09-2025,True,True,June,False,True,2020,1-5 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Marlena,Brugemann,0 - Unassigned,0 - Unknown,1,2,3,4,Marlena Brugemann,Waiting,Unassigned,Resolved,512-300659-1308-6-L,Issue,0,1,1,0,100.0%,-73.3%,0.0%,-1,False,--73.3%,-100.0%,,,4,1,,1
1,0,20-04-2020,24-09-2025,True,True,April,False,True,2020,1-5 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Cherilynn,Enoch,0 - Unassigned,0 - Unknown,1,2,3,4,Cherilynn Enoch,Waiting,Unassigned,Resolved,035-309332-8156-2-Q,Issue,0,1,1,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,0,14-08-2020,24-09-2025,True,True,August,False,True,2020,6-10 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Lynda,Moughton,0 - Unassigned,0 - Unknown,1,2,3,4,Lynda Moughton,Waiting,Unassigned,Resolved,994-412333-0592-8-H,Issue,0,1,1,0,100.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,0,26-08-2020,24-09-2025,True,True,August,False,True,2020,6-10 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Jodie,Pendlebury,0 - Unassigned,0 - Unknown,1,2,3,4,Jodie Pendlebury,Waiting,Unassigned,Resolved,758-560954-6041-8-S,Issue,0,1,1,0,100.0%,-33.3%,0.0%,-1,False,--33.3%,-100.0%,,,10,1,,1
1,0,02-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Elwin,Spadazzi,0 - Unassigned,0 - Unknown,1,2,3,4,Elwin Spadazzi,Waiting,Unassigned,Resolved,223-890475-3770-0-W,Issue,0,1,1,0,100.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,0,21-06-2020,24-09-2025,True,True,June,False,True,2020,21-25 Days,Unknown,Resolved,Access/Login,Security,Unassigned,Filberte,Levesque,0 - Unassigned,0 - Unknown,1,2,3,4,Filberte Levesque,Waiting,Unassigned,Resolved,245-968458-4377-0-N,Issue,0,1,1,0,100.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
